trade_id,direction,signal_time,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,commission,spread_cost,slippage_cost,gross_profit,net_profit,profit_pips,exit_reason,holding_bars,confidence,prediction_class,session,atr_at_entry
c500efd0,BUY,2024-05-06 10:45:00+00:00,2024-05-06 11:00:00+00:00,2024-05-06 15:00:00+00:00,1.07635,1.07769,1.07655,1.07769,10.0,70.0,10.0,7.784,1340.0,1322.216,13.4,tp,16,0.9041533470153809,2,london,0.00044619131746365305
0461bbec,BUY,2024-05-13 09:45:00+00:00,2024-05-13 10:00:00+00:00,2024-05-13 11:30:00+00:00,1.07716,1.078,1.07674,1.078,10.0,70.0,10.0,5.9101,840.0,824.0899,8.4,tp,6,0.811113715171814,2,london,0.000280723094726054
88f8f9f0,BUY,2024-05-13 10:00:00+00:00,2024-05-13 10:15:00+00:00,2024-05-13 11:45:00+00:00,1.07712,1.07807,1.07732,1.07807,10.0,70.0,10.0,5.6368,950.0,934.3632,9.5,tp,6,0.7768587470054626,2,london,0.00031710001653132493
b0a9732b,BUY,2024-05-13 13:30:00+00:00,2024-05-13 13:45:00+00:00,2024-05-13 14:45:00+00:00,1.0781,1.07922,1.07754,1.07922,10.0,70.0,10.0,7.592,1120.0,1102.408,11.2,tp,4,0.9263282418251038,2,overlap,0.0003748739843293475
a8113ee6,BUY,2024-05-13 14:45:00+00:00,2024-05-13 15:00:00+00:00,2024-05-13 16:15:00+00:00,1.07907,1.08034,1.07927,1.08034,10.0,70.0,10.0,5.2065,1270.0,1254.7935,12.7,tp,5,0.6468491554260254,2,overlap,0.00042303713903358274
49199080,BUY,2024-05-13 18:30:00+00:00,2024-05-13 18:45:00+00:00,2024-05-14 00:00:00+00:00,1.07934,1.07862,1.07862,1.08079,10.0,70.0,10.0,2.0782,-720.0,-732.0782,-7.2,sl,21,0.6128454208374023,2,newyork,0.00048281162859000593
143579a7,BUY,2024-05-13 20:00:00+00:00,2024-05-13 20:15:00+00:00,2024-05-14 11:00:00+00:00,1.07885,1.07817,1.07817,1.0802,10.0,70.0,10.0,5.0715,-680.0,-695.0715,-6.8,sl,59,0.8729910850524902,2,newyork,0.0004502024526056936
9e2e66fe,BUY,2024-05-20 10:15:00+00:00,2024-05-20 10:30:00+00:00,2024-05-20 12:15:00+00:00,1.08728,1.08675,1.08675,1.08834,10.0,70.0,10.0,0.0,-530.0,-540.0,-5.3,sl,7,0.6259795427322388,2,london,0.0003536989641131844
2e29183c,BUY,2024-05-27 11:00:00+00:00,2024-05-27 11:15:00+00:00,2024-05-27 12:45:00+00:00,1.08502,1.08587,1.08522,1.08587,10.0,70.0,10.0,4.9823,850.0,835.0177,8.5,tp,6,0.689257800579071,2,london,0.00028189485840281414
923ba1e4,BUY,2024-05-27 11:45:00+00:00,2024-05-27 12:00:00+00:00,2024-05-27 12:45:00+00:00,1.0851,1.08603,1.0853,1.08603,10.0,70.0,10.0,6.2401,930.0,913.7599,9.3,tp,3,0.6114998459815979,2,london,0.00030838301891800504
c5e081b3,SELL,2024-05-27 12:45:00+00:00,2024-05-27 13:00:00+00:00,2024-05-27 15:00:00+00:00,1.08653,1.0853,1.08633,1.0853,10.0,70.0,10.0,8.7079,1230.0,1211.2921,12.3,tp,8,0.7225370407104492,0,overlap,0.00040947489075690016
bae742df,BUY,2024-05-27 15:00:00+00:00,2024-05-27 15:15:00+00:00,2024-05-28 03:15:00+00:00,1.08484,1.0864,1.08406,1.0864,10.0,70.0,10.0,5.4538,1560.0,1544.5462,15.6,tp,48,0.6395428776741028,2,overlap,0.0005213515877976774
e23be918,SELL,2024-05-28 11:00:00+00:00,2024-05-28 11:15:00+00:00,2024-05-28 13:00:00+00:00,1.08744,1.08794,1.08794,1.08644,10.0,70.0,10.0,7.7844,-500.0,-517.7844,-5.0,sl,7,0.7215918898582458,0,london,0.00033422435460408523
e1fbb6a5,SELL,2024-05-28 11:15:00+00:00,2024-05-28 11:30:00+00:00,2024-05-28 13:00:00+00:00,1.08732,1.08787,1.08787,1.08622,10.0,70.0,10.0,4.9984,-550.0,-564.9984,-5.5,sl,6,0.6602666974067688,0,london,0.0003653511864180747
5d39c931,SELL,2024-06-03 09:45:00+00:00,2024-06-03 10:00:00+00:00,2024-06-03 10:45:00+00:00,1.08552,1.08434,1.08532,1.08434,10.0,70.0,10.0,1.9296,1180.0,1168.0704,11.8,tp,3,0.8718886375427246,0,london,0.00039367449126860967
35445f0a,SELL,2024-06-03 10:30:00+00:00,2024-06-03 10:45:00+00:00,2024-06-03 11:00:00+00:00,1.08483,1.08343,1.08553,1.08343,10.0,70.0,10.0,0.7659,1400.0,1389.2341,14.0,tp,1,0.7867634296417236,0,london,0.0004660542482934148
c477e696,BUY,2024-06-03 16:45:00+00:00,2024-06-03 17:00:00+00:00,2024-06-03 17:00:00+00:00,1.08535,1.08555,1.08555,1.08733,10.0,70.0,10.0,2.0908,200.0,187.9092,2.0,sl,0,0.7758222222328186,2,newyork,0.0006607246305248813
314c01be,BUY,2024-06-03 17:45:00+00:00,2024-06-03 18:00:00+00:00,2024-06-03 21:30:00+00:00,1.08711,1.08935,1.08731,1.08935,9.71,67.97,10.0,0.9016,2175.04,2164.1384,22.4,tp,14,0.7193657159805298,2,newyork,0.0007468983281034372
10e5190f,BUY,2024-06-03 20:00:00+00:00,2024-06-03 20:15:00+00:00,2024-06-03 23:45:00+00:00,1.08853,1.09036,1.08873,1.09036,10.0,70.0,10.0,6.9011,1830.0,1813.0989,18.3,tp,14,0.7467070817947388,2,newyork,0.000610887108290751
b1a30fe0,BUY,2024-06-04 14:45:00+00:00,2024-06-04 15:00:00+00:00,2024-06-04 17:45:00+00:00,1.08629,1.08804,1.08542,1.08804,10.0,70.0,10.0,4.3772,1750.0,1735.6228,17.5,tp,11,0.7409991025924683,2,overlap,0.0005830888219987845
78854015,SELL,2024-06-05 03:30:00+00:00,2024-06-05 03:45:00+00:00,2024-06-05 09:00:00+00:00,1.08834,1.08747,1.08814,1.08747,10.0,70.0,10.0,5.2203,870.0,854.7797,8.7,tp,21,0.6968823075294495,0,asian,0.0002885730287379401
a1b7b699,SELL,2024-06-05 03:45:00+00:00,2024-06-05 04:00:00+00:00,2024-06-05 09:15:00+00:00,1.08824,1.0874,1.08804,1.0874,10.0,70.0,10.0,8.1321,840.0,821.8679,8.4,tp,21,0.6095393300056458,0,asian,0.00028153209811381116
8c383a86,SELL,2024-06-05 11:00:00+00:00,2024-06-05 11:15:00+00:00,2024-06-05 12:30:00+00:00,1.08714,1.08771,1.08771,1.08601,10.0,70.0,10.0,3.064,-570.0,-583.064,-5.7,sl,5,0.6109503507614136,0,london,0.00037765303884618
497f2351,SELL,2024-06-05 10:30:00+00:00,2024-06-05 10:45:00+00:00,2024-06-05 14:00:00+00:00,1.08749,1.08641,1.08729,1.08641,10.0,70.0,10.0,8.1806,1080.0,1061.8194,10.8,tp,13,0.7266314625740051,0,london,0.0003608283764132978
fd770d4e,SELL,2024-06-04 18:30:00+00:00,2024-06-04 18:45:00+00:00,2024-06-05 16:30:00+00:00,1.08792,1.08892,1.08892,1.08593,10.0,70.0,10.0,6.7109,-1000.0,-1016.7109,-10.0,sl,87,0.6499961614608765,0,newyork,0.0006640098807985009
a94e7186,BUY,2024-06-10 00:00:00+00:00,2024-06-10 00:15:00+00:00,2024-06-10 06:45:00+00:00,1.07697,1.0759,1.0759,1.07911,10.0,70.0,10.0,4.1771,-1070.0,-1084.1771,-10.7,sl,26,0.7163838148117065,2,asian,0.0007124620677872507
f238208a,BUY,2024-06-17 10:30:00+00:00,2024-06-17 10:45:00+00:00,2024-06-17 12:30:00+00:00,1.06973,1.07142,1.06888,1.07142,10.0,70.0,10.0,3.4015,1690.0,1676.5985,16.9,tp,7,0.8952835202217102,2,london,0.0005643644528910579
3f0872b0,SELL,2024-06-18 10:15:00+00:00,2024-06-18 10:30:00+00:00,2024-06-18 11:15:00+00:00,1.07328,1.07207,1.07308,1.07207,10.0,70.0,10.0,0.1361,1210.0,1199.8639,12.1,tp,3,0.9240576028823853,0,london,0.00040358815238221934
9aa59e1e,SELL,2024-06-18 12:30:00+00:00,2024-06-18 12:45:00+00:00,2024-06-18 15:30:00+00:00,1.07224,1.073,1.073,1.07071,10.0,70.0,10.0,7.0257,-760.0,-777.0257,-7.6,sl,11,0.6794830560684204,0,london,0.0005090640728790497
1cee636f,BUY,2024-06-24 13:15:00+00:00,2024-06-24 13:30:00+00:00,2024-06-24 16:00:00+00:00,1.07232,1.07387,1.07155,1.07387,10.0,70.0,10.0,8.5664,1550.0,1531.4336,15.5,tp,10,0.7299536466598511,2,overlap,0.0005150542307455673
fc1dd12b,BUY,2024-06-24 15:30:00+00:00,2024-06-24 15:45:00+00:00,2024-06-24 17:00:00+00:00,1.0729,1.07462,1.07204,1.07462,10.0,70.0,10.0,4.9807,1720.0,1705.0193,17.2,tp,5,0.9344439506530762,2,overlap,0.0005726221357411874
a6180d2d,SELL,2024-06-24 19:00:00+00:00,2024-06-24 19:15:00+00:00,2024-06-24 21:45:00+00:00,1.07278,1.07359,1.07359,1.07116,10.0,70.0,10.0,3.5204,-810.0,-823.5204,-8.1,sl,10,0.6686092615127563,0,newyork,0.0005395025474024321
fd237606,SELL,2024-07-01 00:00:00+00:00,2024-07-01 00:15:00+00:00,2024-07-01 04:15:00+00:00,1.07408,1.07509,1.07509,1.07205,10.0,70.0,10.0,8.2727,-1010.0,-1028.2727,-10.1,sl,16,0.7717291116714478,0,asian,0.0006764923846838845
e418b1d3,BUY,2024-07-08 09:45:00+00:00,2024-07-08 10:00:00+00:00,2024-07-08 10:45:00+00:00,1.08227,1.08378,1.08151,1.08378,10.0,70.0,10.0,0.0,1510.0,1500.0,15.1,tp,3,0.8585525751113892,2,london,0.0005041205857345332
d2a2ead5,BUY,2024-07-08 11:15:00+00:00,2024-07-08 11:30:00+00:00,2024-07-08 13:30:00+00:00,1.08373,1.0829,1.0829,1.0854,10.0,70.0,10.0,5.4299,-830.0,-845.4299,-8.3,sl,8,0.625810980796814,2,london,0.0005556912019955303
018e84bf,BUY,2024-07-08 10:00:00+00:00,2024-07-08 10:15:00+00:00,2024-07-08 15:45:00+00:00,1.08278,1.08435,1.08298,1.08435,10.0,70.0,10.0,5.5324,1570.0,1554.4676,15.7,tp,22,0.7028202414512634,2,london,0.0005216834010392114
c1c642a4,SELL,2024-07-15 09:00:00+00:00,2024-07-15 09:15:00+00:00,2024-07-15 10:00:00+00:00,1.08936,1.08844,1.08982,1.08844,10.0,70.0,10.0,3.2874,920.0,906.7126,9.2,tp,3,0.6170610785484314,0,london,0.00030567951046483224
d8610589,BUY,2024-07-15 10:00:00+00:00,2024-07-15 10:15:00+00:00,2024-07-15 11:00:00+00:00,1.08874,1.08979,1.08894,1.08979,10.0,70.0,10.0,9.1747,1050.0,1030.8253,10.5,tp,3,0.6377529501914978,2,london,0.0003500484823611704
1d6efd53,BUY,2024-07-15 12:00:00+00:00,2024-07-15 12:15:00+00:00,2024-07-15 15:15:00+00:00,1.09087,1.09028,1.09028,1.09205,10.0,70.0,10.0,7.9122,-590.0,-607.9122,-5.9,sl,12,0.6534286141395569,2,london,0.0003920736395279481
5d791646,BUY,2024-07-15 14:45:00+00:00,2024-07-15 15:00:00+00:00,2024-07-15 18:00:00+00:00,1.09069,1.09213,1.09089,1.09213,10.0,70.0,10.0,4.2165,1440.0,1425.7835,14.4,tp,12,0.6338539719581604,2,overlap,0.0004798448471064926
d09bc6bc,SELL,2024-07-22 09:30:00+00:00,2024-07-22 09:45:00+00:00,2024-07-22 11:30:00+00:00,1.08857,1.08919,1.08919,1.08732,10.0,70.0,10.0,4.7399,-620.0,-634.7399,-6.2,sl,7,0.7115936279296875,0,london,0.0004156124949727047
8c625e59,SELL,2024-07-29 05:15:00+00:00,2024-07-29 05:30:00+00:00,2024-07-29 07:30:00+00:00,1.0868,1.08587,1.08727,1.08587,10.0,70.0,10.0,3.8359,930.0,916.1641,9.3,tp,8,0.7556621432304382,0,asian,0.00031123138072350646
b631b7db,SELL,2024-07-29 09:00:00+00:00,2024-07-29 09:15:00+00:00,2024-07-29 10:15:00+00:00,1.08586,1.08499,1.0863,1.08499,10.0,70.0,10.0,3.4636,870.0,856.5364,8.7,tp,4,0.6235362887382507,0,london,0.0002915059416274863
6813e993,SELL,2024-07-29 09:45:00+00:00,2024-07-29 10:00:00+00:00,2024-07-29 10:45:00+00:00,1.08568,1.08466,1.08548,1.08466,10.0,70.0,10.0,1.0754,1020.0,1008.9246,10.2,tp,3,0.6696892380714417,0,london,0.00034027279655818695
681f0dc3,BUY,2024-07-29 12:15:00+00:00,2024-07-29 12:30:00+00:00,2024-07-29 14:45:00+00:00,1.08302,1.08234,1.08234,1.08437,10.0,70.0,10.0,9.1398,-680.0,-699.1398,-6.8,sl,9,0.6936957240104675,2,london,0.0004502471929014436
13e2d16a,SELL,2024-08-05 03:15:00+00:00,2024-08-05 03:30:00+00:00,2024-08-05 06:45:00+00:00,1.092,1.09289,1.09289,1.09022,10.0,70.0,10.0,8.084,-890.0,-908.084,-8.9,sl,13,0.7971566915512085,0,asian,0.0005931222961171689
69efd51a,BUY,2024-08-12 01:15:00+00:00,2024-08-12 01:30:00+00:00,2024-08-12 04:15:00+00:00,1.09123,1.09219,1.09143,1.09219,10.0,70.0,10.0,7.3945,960.0,942.6055,9.6,tp,11,0.7004582285881042,2,asian,0.0003199999498497412
bfc1d910,BUY,2024-08-12 11:15:00+00:00,2024-08-12 11:30:00+00:00,2024-08-12 16:30:00+00:00,1.09183,1.09299,1.09203,1.09299,10.0,70.0,10.0,1.717,1160.0,1148.283,11.6,tp,20,0.6382803916931152,2,london,0.00038826276361884844
24cdf506,SELL,2024-08-12 16:30:00+00:00,2024-08-12 16:45:00+00:00,2024-08-12 18:00:00+00:00,1.09283,1.09354,1.09354,1.09141,10.0,70.0,10.0,11.2425,-710.0,-731.2425,-7.1,sl,5,0.6752352118492126,0,newyork,0.00047443763221703087
62abe566,BUY,2024-08-19 10:00:00+00:00,2024-08-19 10:15:00+00:00,2024-08-19 11:30:00+00:00,1.10437,1.10377,1.10377,1.10557,10.0,70.0,10.0,10.9405,-600.0,-620.9405,-6.0,sl,5,0.7495843172073364,2,london,0.00039986383366044735
8424cad5,BUY,2024-08-19 10:15:00+00:00,2024-08-19 10:30:00+00:00,2024-08-19 11:30:00+00:00,1.10442,1.10384,1.10384,1.10559,10.0,70.0,10.0,5.5642,-580.0,-595.5642,-5.8,sl,4,0.6832642555236816,2,london,0.0003884449883989881
b031abe5,BUY,2024-08-19 10:30:00+00:00,2024-08-19 10:45:00+00:00,2024-08-19 11:45:00+00:00,1.10422,1.10361,1.10361,1.10544,10.0,70.0,10.0,2.2873,-610.0,-622.2873,-6.1,sl,4,0.7560788989067078,2,london,0.00040641320351334425
51d2f194,SELL,2024-08-26 04:00:00+00:00,2024-08-26 04:15:00+00:00,2024-08-26 08:45:00+00:00,1.1198,1.11813,1.1196,1.11813,10.0,70.0,10.0,2.4007,1670.0,1657.5993,16.7,tp,18,0.681593656539917,0,asian,0.0005564898661854377
e101096d,SELL,2024-08-26 09:30:00+00:00,2024-08-26 09:45:00+00:00,2024-08-26 12:45:00+00:00,1.1187,1.11741,1.1185,1.11741,10.0,70.0,10.0,6.2556,1290.0,1273.7444,12.9,tp,12,0.8014042973518372,0,london,0.0004308484521293133
b07f2163,SELL,2024-08-26 13:00:00+00:00,2024-08-26 13:15:00+00:00,2024-08-26 15:30:00+00:00,1.11736,1.11592,1.11808,1.11592,10.0,70.0,10.0,2.261,1440.0,1427.739,14.4,tp,9,0.6834368109703064,0,overlap,0.00047847356434461497
5d9bc6f0,SELL,2024-08-26 13:15:00+00:00,2024-08-26 13:30:00+00:00,2024-08-26 15:30:00+00:00,1.1175,1.11605,1.1173,1.11605,10.0,70.0,10.0,4.8974,1450.0,1435.1026,14.5,tp,8,0.727312445640564,0,overlap,0.0004842968811771508
0b0f41bf,SELL,2024-08-26 13:45:00+00:00,2024-08-26 14:00:00+00:00,2024-08-26 16:00:00+00:00,1.11697,1.11556,1.11768,1.11556,10.0,70.0,10.0,8.2659,1410.0,1391.7341,14.1,tp,8,0.7500616908073425,0,overlap,0.00047140904550478847
d2ce9d8e,SELL,2024-08-26 15:30:00+00:00,2024-08-26 15:45:00+00:00,2024-08-26 17:15:00+00:00,1.11585,1.11663,1.11663,1.11428,10.0,70.0,10.0,0.4795,-780.0,-790.4795,-7.8,sl,6,0.601224422454834,0,overlap,0.0005229814341036474
a50c071c,SELL,2024-08-26 15:45:00+00:00,2024-08-26 16:00:00+00:00,2024-08-26 17:15:00+00:00,1.11589,1.11674,1.11674,1.11419,10.0,70.0,10.0,11.0172,-850.0,-871.0172,-8.5,sl,5,0.8247106075286865,0,newyork,0.000567054188810524
b03232b6,BUY,2024-09-02 10:15:00+00:00,2024-09-02 10:30:00+00:00,2024-09-02 11:00:00+00:00,1.10583,1.10713,1.10603,1.10713,10.0,70.0,10.0,9.7001,1300.0,1280.2999,13.0,tp,2,0.7993345856666565,2,london,0.0004337415829335249
7029fed8,BUY,2024-09-02 10:30:00+00:00,2024-09-02 10:45:00+00:00,2024-09-02 11:00:00+00:00,1.10625,1.10766,1.10555,1.10766,10.0,70.0,10.0,1.2887,1410.0,1398.7113,14.1,tp,1,0.7705183029174805,2,london,0.0004699028984382848
58256490,BUY,2024-09-03 03:45:00+00:00,2024-09-03 04:00:00+00:00,2024-09-03 06:30:00+00:00,1.10618,1.10574,1.10574,1.10707,10.0,70.0,10.0,4.1497,-440.0,-454.1497,-4.4,sl,10,0.6817387938499451,2,asian,0.00029614771650637693
f9e30aca,BUY,2024-09-02 15:00:00+00:00,2024-09-02 15:15:00+00:00,2024-09-03 09:30:00+00:00,1.106,1.10523,1.10523,1.10755,10.0,70.0,10.0,0.7591,-770.0,-780.7591,-7.7,sl,73,0.8372250199317932,2,overlap,0.0005155647505341518
90d23175,SELL,2024-09-09 04:00:00+00:00,2024-09-09 04:15:00+00:00,2024-09-09 08:00:00+00:00,1.10884,1.10735,1.10958,1.10735,10.0,70.0,10.0,4.2088,1490.0,1475.7912,14.9,tp,15,0.795157790184021,0,asian,0.0004965015890707239
c8150644,SELL,2024-09-09 03:00:00+00:00,2024-09-09 03:15:00+00:00,2024-09-09 08:30:00+00:00,1.1087,1.10721,1.1085,1.10721,10.0,70.0,10.0,1.9066,1490.0,1478.0934,14.9,tp,21,0.657593309879303,0,asian,0.0004962664138419813
7a29f295,SELL,2024-09-09 07:15:00+00:00,2024-09-09 07:30:00+00:00,2024-09-09 09:00:00+00:00,1.10781,1.10677,1.10833,1.10677,10.0,70.0,10.0,0.0,1040.0,1030.0,10.4,tp,6,0.6073233485221863,0,london,0.00034703027210780305
bc60ca71,BUY,2024-09-09 11:15:00+00:00,2024-09-09 11:30:00+00:00,2024-09-09 13:30:00+00:00,1.10493,1.10416,1.10416,1.10646,10.0,70.0,10.0,4.3139,-770.0,-784.3139,-7.7,sl,8,0.6844931244850159,2,london,0.0005102005686458381
ceb812c9,BUY,2024-09-09 11:45:00+00:00,2024-09-09 12:00:00+00:00,2024-09-09 13:30:00+00:00,1.10494,1.10415,1.10415,1.10651,10.0,70.0,10.0,10.4086,-790.0,-810.4086,-7.9,sl,6,0.7911573648452759,2,london,0.00052359130663851
ffdaea08,SELL,2024-09-16 07:00:00+00:00,2024-09-16 07:15:00+00:00,2024-09-16 09:30:00+00:00,1.11031,1.11084,1.11084,1.10926,10.0,70.0,10.0,1.6502,-530.0,-541.6502,-5.3,sl,9,0.7862256169319153,0,london,0.00035085084107597405
c41f46f0,BUY,2024-09-23 04:15:00+00:00,2024-09-23 04:30:00+00:00,2024-09-23 10:00:00+00:00,1.1159,1.11537,1.11537,1.11696,10.0,70.0,10.0,4.1808,-530.0,-544.1808,-5.3,sl,22,0.7216024398803711,2,asian,0.00035418858749383875
e1348159,BUY,2024-09-30 10:00:00+00:00,2024-09-30 10:15:00+00:00,2024-09-30 11:00:00+00:00,1.11643,1.11788,1.11663,1.11788,10.0,70.0,10.0,0.5312,1450.0,1439.4688,14.5,tp,3,0.879849374294281,2,london,0.0004818302285242219
0c370297,BUY,2024-09-30 10:15:00+00:00,2024-09-30 10:30:00+00:00,2024-09-30 11:00:00+00:00,1.11655,1.11808,1.11675,1.11808,10.0,70.0,10.0,6.9147,1530.0,1513.0853,15.3,tp,2,0.6032158732414246,2,london,0.0005088423550581961
994f3cf6,BUY,2024-09-30 13:30:00+00:00,2024-09-30 13:45:00+00:00,2024-09-30 16:00:00+00:00,1.11875,1.1177,1.1177,1.12084,10.0,70.0,10.0,4.324,-1050.0,-1064.324,-10.5,sl,9,0.7092782258987427,2,overlap,0.0006968758990421664
b2115520,SELL,2024-10-07 04:30:00+00:00,2024-10-07 04:45:00+00:00,2024-10-07 10:15:00+00:00,1.09722,1.0958,1.09793,1.0958,10.0,70.0,10.0,10.8222,1420.0,1399.1778,14.2,tp,22,0.6291090846061707,0,asian,0.00047323525592668346
508ed9fe,BUY,2024-10-07 10:30:00+00:00,2024-10-07 10:45:00+00:00,2024-10-07 12:30:00+00:00,1.09662,1.09587,1.09587,1.09812,10.0,70.0,10.0,5.6205,-750.0,-765.6205,-7.5,sl,7,0.6456275582313538,2,london,0.0005012981044320956
bd5d32ac,BUY,2024-10-14 03:00:00+00:00,2024-10-14 03:15:00+00:00,2024-10-14 10:30:00+00:00,1.09187,1.09309,1.09126,1.09309,10.0,70.0,10.0,3.8835,1220.0,1206.1165,12.2,tp,29,0.788959264755249,2,asian,0.0004082392629836836
089f795e,BUY,2024-10-14 11:45:00+00:00,2024-10-14 12:00:00+00:00,2024-10-14 13:45:00+00:00,1.09284,1.09224,1.09224,1.09404,10.0,70.0,10.0,6.6508,-600.0,-616.6508,-6.0,sl,7,0.7283844947814941,2,london,0.00039932792920434806
37ab34b4,BUY,2024-10-21 13:15:00+00:00,2024-10-21 13:30:00+00:00,2024-10-21 15:30:00+00:00,1.08469,1.08586,1.08411,1.08586,10.0,70.0,10.0,0.9821,1170.0,1159.0179,11.7,tp,8,0.6168171167373657,2,overlap,0.0003893956899643169
b0798f08,BUY,2024-10-21 10:45:00+00:00,2024-10-21 11:00:00+00:00,2024-10-21 16:45:00+00:00,1.08492,1.08437,1.08437,1.08601,10.0,70.0,10.0,3.4813,-550.0,-563.4813,-5.5,sl,23,0.7342004776000977,2,london,0.00036370068909838155
74edb98b,BUY,2024-10-21 13:30:00+00:00,2024-10-21 13:45:00+00:00,2024-10-21 17:15:00+00:00,1.0849,1.08432,1.08432,1.08606,10.0,70.0,10.0,5.9058,-580.0,-595.9058,-5.8,sl,14,0.6514755487442017,2,overlap,0.00038515314068114724
22544c21,BUY,2024-10-28 20:15:00+00:00,2024-10-28 20:30:00+00:00,2024-10-29 05:30:00+00:00,1.0813,1.08061,1.08061,1.08269,10.0,70.0,10.0,5.4989,-690.0,-705.4989,-6.9,sl,36,0.6113528609275818,2,newyork,0.0004617003632202548
fec3e9a5,BUY,2024-10-28 12:15:00+00:00,2024-10-28 12:30:00+00:00,2024-10-29 12:30:00+00:00,1.08133,1.08053,1.08053,1.08292,10.0,70.0,10.0,4.4754,-800.0,-814.4754,-8.0,sl,96,0.6262496709823608,2,london,0.0005303361710953703
6bc2ab84,BUY,2024-11-04 07:00:00+00:00,2024-11-04 07:15:00+00:00,2024-11-04 09:00:00+00:00,1.08967,1.08895,1.08895,1.0911,10.0,70.0,10.0,6.1264,-720.0,-736.1264,-7.2,sl,7,0.6951104402542114,2,london,0.000477233507516393
df20c595,BUY,2024-11-04 07:15:00+00:00,2024-11-04 07:30:00+00:00,2024-11-04 09:00:00+00:00,1.08962,1.08893,1.08893,1.091,10.0,70.0,10.0,3.469,-690.0,-703.469,-6.9,sl,6,0.6039559245109558,2,london,0.00046028825697950906
e3cf9389,SELL,2024-11-11 10:30:00+00:00,2024-11-11 10:45:00+00:00,2024-11-11 13:00:00+00:00,1.06881,1.0666,1.06861,1.0666,10.0,70.0,10.0,6.2647,2210.0,2193.7353,22.1,tp,9,0.7502341270446777,0,london,0.0007361488124241904
d8bd596c,SELL,2024-11-11 10:45:00+00:00,2024-11-11 11:00:00+00:00,2024-11-11 13:00:00+00:00,1.06851,1.06633,1.0696,1.06633,10.0,70.0,10.0,10.2131,2180.0,2159.7869,21.8,tp,8,0.6102554202079773,0,london,0.00072785246867961
ae2f67fb,SELL,2024-11-11 11:00:00+00:00,2024-11-11 11:15:00+00:00,2024-11-11 13:15:00+00:00,1.06838,1.06596,1.06959,1.06596,10.0,70.0,10.0,1.6766,2420.0,2408.3234,24.2,tp,8,0.6731386184692383,0,london,0.0008051487209167871
774d0d38,SELL,2024-11-11 16:15:00+00:00,2024-11-11 16:30:00+00:00,2024-11-11 16:45:00+00:00,1.06538,1.06289,1.06663,1.06289,10.0,70.0,10.0,10.2123,2490.0,2469.7877,24.9,tp,1,0.9276270270347595,0,newyork,0.0008304354917017372
55e8d15f,BUY,2024-11-12 05:45:00+00:00,2024-11-12 06:00:00+00:00,2024-11-12 08:30:00+00:00,1.06396,1.06313,1.06313,1.06561,10.0,70.0,10.0,4.2716,-830.0,-844.2716,-8.3,sl,10,0.7235957384109497,2,asian,0.000551016071665133
e0c49443,BUY,2024-11-18 10:00:00+00:00,2024-11-18 10:15:00+00:00,2024-11-18 11:15:00+00:00,1.05453,1.05631,1.05473,1.05631,10.0,70.0,10.0,2.7001,1780.0,1767.2999,17.8,tp,4,0.6329498291015625,2,london,0.0005946809368970131
17e5b712,BUY,2024-11-18 10:45:00+00:00,2024-11-18 11:00:00+00:00,2024-11-18 11:15:00+00:00,1.05488,1.05675,1.05508,1.05675,10.0,70.0,10.0,12.2817,1870.0,1847.7183,18.7,tp,1,0.6596380472183228,2,london,0.0006223629804528916
bae6213b,BUY,2024-11-18 17:15:00+00:00,2024-11-18 17:30:00+00:00,2024-11-18 19:00:00+00:00,1.05629,1.05869,1.05509,1.05869,10.0,70.0,10.0,5.4651,2400.0,2384.5349,24.0,tp,6,0.9491732120513916,2,newyork,0.0007985914776410437
1fe91b62,BUY,2024-11-18 17:30:00+00:00,2024-11-18 17:45:00+00:00,2024-11-18 19:45:00+00:00,1.05678,1.05923,1.05555,1.05923,10.0,70.0,10.0,9.1112,2450.0,2430.8888,24.5,tp,8,0.829260528087616,2,newyork,0.0008179778006666925
e32d62ea,BUY,2024-11-18 18:15:00+00:00,2024-11-18 18:30:00+00:00,2024-11-18 20:15:00+00:00,1.05692,1.05924,1.05712,1.05924,10.0,70.0,10.0,7.4528,2320.0,2302.5472,23.2,tp,7,0.7330024838447571,2,newyork,0.0007745616720352542
022176fd,BUY,2024-11-18 21:45:00+00:00,2024-11-18 22:00:00+00:00,2024-11-19 09:00:00+00:00,1.05917,1.05812,1.05812,1.06127,10.0,70.0,10.0,0.0,-1050.0,-1060.0,-10.5,sl,44,0.6097620725631714,2,offhours,0.0006986539629122501
3763ab62,BUY,2024-11-18 22:30:00+00:00,2024-11-18 22:45:00+00:00,2024-11-19 09:00:00+00:00,1.05905,1.05808,1.05808,1.06099,10.0,70.0,10.0,5.3625,-970.0,-985.3625,-9.7,sl,41,0.8064402937889099,2,offhours,0.0006451722873608519
5d16624a,BUY,2024-11-25 10:15:00+00:00,2024-11-25 10:30:00+00:00,2024-11-25 11:00:00+00:00,1.04547,1.04772,1.04567,1.04772,10.0,70.0,10.0,3.424,2250.0,2236.576,22.5,tp,2,0.6433058381080627,2,london,0.0007492469793016013
